component_01,component_02,component_03,roiName
0.0335917224895155,0.029396455759767,0.0250089964727817,Parcel_345
0.052089323077753,0.0480700582601206,0.0570366151545363,Parcel_346
0.0637221133025235,0.0577098352781162,0.0576935590750088,Parcel_347
0.0567318827621979,0.0531340627713161,0.0564688331886418,Parcel_348
0.0290051912469396,0.0283168919367487,0.0279223592015451,Parcel_349
0.0368981803420108,0.0339771214044164,0.0345344123860853,Parcel_350
0.0364708449555368,0.0344470976731625,0.0328931481005479,Parcel_351
0.0433023974355496,0.042114944196971,0.0351416241858956,Parcel_352
0.0220090781850898,0.0224559321730364,0.0187785050094945,Parcel_353
0.0258757079684007,0.0247563262258727,0.0240835026442603,Parcel_354
0.0226327354676246,0.0201238939227017,0.0276775866217609,Parcel_355
0.0257629849140996,0.0268131762216207,0.0321968816581332,Parcel_356
0.0585549607181986,0.0543926819981592,0.0572240911672774,Parcel_357
0.0784896318131591,0.0716026710452792,0.0609585713132366,Parcel_358
0.057008078016333,0.055394018664397,0.0631596307573917,Parcel_359
0.0703430311261819,0.0712679074918285,0.0816672502717011,Parcel_360
0.0325085296327063,0.0322017534011409,0.0390406627206576,Parcel_361
0.0268999938076095,0.029398529373202,0.0323762697636498,Parcel_362
0.0455872112380444,0.041116073593701,0.0404791131134294,Parcel_363
0.0454379336772203,0.0407499853112368,0.0323458191732107,Parcel_364
0.0680473770525061,0.0642562839696578,0.0499544598301345,Parcel_365
0.0629999203404076,0.0603724546320074,0.0498880235354691,Parcel_366
0.0282274811937442,0.0288986144976017,0.030164928213325,Parcel_367
0.0467784446197017,0.0456918201863813,0.0383364782574901,Parcel_368
0.04426031546414,0.0406777591922357,0.0453999588253575,Parcel_369
0.0457714293643601,0.0422518684463252,0.0459995078365353,Parcel_370
0.0233264106137351,0.0273508788241165,0.0305589455656542,Parcel_371
0.0313244567409546,0.0342472500279145,0.0330347946010016,Parcel_372
0.0431811355795428,0.0387963741269359,0.035986689366392,Parcel_373
0.032235795706149,0.0285426357869056,0.0275197631465416,Parcel_374
0.0111247986362845,0.00896954465813578,0.00509511582170697,Parcel_375
0.0155082862874246,0.0157841261985333,0.0331712678687389,Parcel_376
0.0351656876921297,0.0334443431308302,0.0368772855867268,Parcel_377
0.0328059815669896,0.0297629880557012,0.0423754011026304,Parcel_378
-0.00468284773120207,-0.00434796650224944,0.00524571494839151,Parcel_379
-0.00866526633251137,-0.00466481903605076,0.000787074454178813,Parcel_380
0.0133000235529946,0.0134198532667569,0.011485138629558,Parcel_381
0.00391365929767825,0.00679775323416503,0.00593406710790538,Parcel_382
0.0530366678836677,0.0518844926853764,0.0461072439259884,Parcel_383
0.0744977024085532,0.0778558588416135,0.102832505069643,Parcel_384
0.0442450539646404,0.0422598719634599,0.0203121215715176,Parcel_385
