component_01,subjectID
-2.46818657819409,row_322
-4.08108503386494,row_323
0.114221603983512,row_324
1.10751961088351,row_325
-12.1090328679905,row_326
-1.74750553536408,row_327
2.17850777984465,row_328
-1.22372630308414,row_329
0.168123837900019,row_330
-3.33871266998637,row_331
-4.00382910413652,row_332
1.85265933578826,row_333
0.523729382565911,row_334
-0.632757753778964,row_335
-5.65248742081321,row_336
0.715408458146893,row_337
4.24408916968538,row_338
-4.73756169792803,row_339
2.22931225103744,row_340
3.67379479718983,row_341
5.60872367168996,row_342
1.67461345383564,row_343
-1.81768632250508,row_344
-3.2300485701914,row_345
-3.46995524408676,row_346
-7.55329074551324,row_347
-2.99911854956487,row_348
3.49491138222854,row_349
-3.84625911179309,row_350
-2.05815835951097,row_351
-0.585309813574341,row_352
-1.2026657946997,row_353
0.0554853080311309,row_354
-2.2191278385532,row_355
-0.36582742588523,row_356
-1.87609238736965,row_357
-1.71912032941038,row_358
-1.95074310039809,row_359
2.96476106248738,row_360
-4.26997388061107,row_361
-4.26086162461022,row_362
0.112428468153378,row_363
-2.8868811570702,row_364
-5.2311369584538,row_365
-1.41598773805834,row_366
-3.27407699924318,row_367
-0.880009037763161,row_368
0.56322313784885,row_369
-1.35061923811255,row_370
-3.05647081333853,row_371
-4.87831258898456,row_372
-3.56680077372395,row_373
-4.2482729080956,row_374
-2.36866873064342,row_375
-1.29690684996576,row_376
-1.40871231901579,row_377
-2.99829702080242,row_378
0.141456835467679,row_379
0.429805345915615,row_380
-2.38484235026275,row_381
2.13470315001215,row_382
0.10684217819099,row_383
-2.43143394489684,row_384
0.655901719250522,row_385
0.152327373585715,row_386
-2.9869931225498,row_387
-0.974875144138641,row_388
3.78706703905609,row_389
-4.98536661497263,row_390
-0.54526782934908,row_391
-4.41829763043471,row_392
4.94576103606098,row_393
0.377974574489483,row_394
-1.60702014668292,row_395
3.35896351235639,row_396
-7.31126961079362,row_397
0.883435469119418,row_398
-3.63907800190729,row_400
-0.791206794946335,row_401
-6.96111184750957,row_402
0.181960583267588,row_404
3.37762348899401,row_405
-0.849463972172675,row_406
-2.03640126211837,row_408
8.50617036176345,row_409
2.57311874543789,row_410
