component_01,component_02,component_03,component_04,subjectID
3.41350796574121,-6.50986139168644,-10.9649391558952,3.45197390801936,row_295
-0.142777957147755,3.46002846078256,2.80719716532757,-1.55301595932659,row_296
9.3930836620702,-14.4026150248917,3.10290629998587,-4.47050035940191,row_297
9.33606199490141,-9.06456189394661,6.05790070790981,-4.5724934307347,row_298
1.87752920704717,-2.3566863936934,0.583616852185248,2.09696305443001,row_299
-20.619154366293,18.0097031274196,-14.9466658621445,12.8493419642018,row_300
-37.4296236412643,38.1742870110259,-6.80242337159683,11.8208820969777,row_301
-22.1973607860705,9.21679208973585,-26.0154362248224,20.2071110446834,row_302
-22.3275485558896,20.2865441914847,-16.7641829563965,18.7488456162451,row_303
-6.91214713700261,5.04908477252505,-17.5763755816779,20.4393790940476,row_304
21.2484277060161,-24.8477412062714,-9.18884794250186,-1.38883102250701,row_305
2.76566497339561,-8.09447580510651,0.249439392769704,-2.48890261120136,row_306
-17.9612655533426,21.42946235044,-9.86789653414946,10.4658899131713,row_307
-6.86978688788257,6.01224924115592,-14.0012125995795,14.5844540045057,row_308
-0.218782044794305,-5.98555699571075,-10.1489536215234,8.64110350505277,row_309
14.7082964727851,-16.8577813494689,-7.61918827411991,-1.84046802175808,row_310
-4.98207924448773,-0.466164734321325,-5.37098534715637,0.87699960911421,row_311
-5.38546065707092,7.04166626110864,5.46143796260071,-4.82215093406718,row_312
-1.28706246946468,-6.91351205530634,-3.67855867151177,-9.4179691473472,row_313
4.47309066990085,-9.58560614630298,-6.37853099742257,0.75911996068498,row_314
35.2593500193148,-31.3166079129609,13.9305223642052,-12.6563513125285,row_315
17.6383230089662,-7.13506706444402,20.6289450084928,-13.782388067075,row_316
-5.00290949911651,8.79965644237969,-3.28911649603211,3.08736456978472,row_317
-23.1316739691188,19.9393309666405,-16.3913736789692,15.9578416940289,row_318
-20.4128068141373,19.4114859352581,-4.53508339416411,11.0747758194728,row_319
-61.7324439814029,53.2498420618015,-46.0806149653301,46.1305915821542,row_320
8.27579039713054,-10.2027031214209,-4.19889517403616,-0.226125832406541,row_321
-24.11527874472,20.1152283005517,-19.4776431958453,16.7945003998582,row_322
-56.6664609844408,44.9384224061263,-48.4464361839097,48.8977729675764,row_323
-22.9947439397576,16.2755354029245,-14.5323430832211,11.5231843750872,row_324
-0.475396794711024,5.33761064322921,1.11914603037882,6.32769097617198,row_325
-41.6041305224854,30.9319528102698,-58.9510711438687,51.7278170349743,row_326
10.0758499530179,-15.9672451529604,-1.00896992401528,-6.27393162451876,row_327
12.5780736606294,-12.2797210146202,9.4768080322999,-7.05546923395221,row_328
6.43969137538942,-4.91237457288585,-0.617763967215225,2.5372686090225,row_329
-8.68749856735858,5.92110278673859,-6.45870118584227,7.34698071771696,row_330
25.3691251698863,-29.8760255392072,3.28667915304454,-11.7978423205558,row_331
-66.5992216032973,58.2189471412057,-49.7148358983071,50.5321827081148,row_332
-24.3074528150949,21.6391790333215,-11.6621909617956,14.2983526578146,row_333
19.8946631987304,-25.3532404782576,7.75909887753257,-11.9666928876057,row_334
-17.6122732152323,7.48321364762399,-18.0955110411632,15.1862719298819,row_335
9.18770138144217,-24.700289649914,-14.9596969649553,0.0881523234616151,row_336
-21.6978988694417,20.1485262328428,-12.5356089833713,16.5107939884925,row_337
-30.1782447191599,28.6457596720587,-6.77368497478241,11.001051488007,row_338
