component_01,component_02,component_03,component_04,component_05,subjectID
47.4401362434689,-39.7586195398405,34.7382594965399,-10.0906171589488,26.0019513933566,row_113
6.16136342913442,-1.70644455755041,7.45200182740522,-0.0916092841604416,2.33307426854151,row_114
-43.9442658669771,43.7191141479532,-31.6155109972355,21.6836576360474,-13.680715641217,row_115
30.7595136990628,-48.3070716340258,-6.17198418507507,-16.0542831594696,-4.16608727236163,row_116
-4.03831248896363,9.87463615534921,-11.7979637851105,10.9749721062995,-10.3070739546868,row_117
2.4520072347929,-9.89158721088956,-8.61387749475668,-12.1349938711044,-15.6395075078223,row_118
-19.5013964359973,20.2783900075723,-20.0929747216676,8.30080505370904,-11.0782933002456,row_119
-20.9325422721511,29.1185223153772,-17.1782200388542,17.7933215246507,-9.61012459091614,row_120
-8.65759923440547,6.51996890066198,-13.4384923097707,5.32531982582996,-12.1223699528576,row_121
-12.0581253571668,16.2407525222517,-8.06767841389865,9.77305994638106,-4.58943646177659,row_122
9.14786797811192,-2.86688558303572,16.507214134769,-8.86617776944435,2.73530417310697,row_123
-36.9486168523467,26.2978178049015,-35.9982859686356,11.6325458450973,-20.2712212986176,row_124
11.0736666862159,-6.40729772347401,14.1413281766171,-6.94657114930178,6.76102052197609,row_125
-25.67487663433,35.0817020281403,6.28097430893099,13.6819378628613,6.3270928587281,row_126
-5.86644875741669,-8.14429159660082,-30.5238427167282,1.58239947135049,-18.2698676745324,row_127
1.44943057783493,-3.08275492761739,-13.8573842693484,12.6422131652202,-9.79793129307875,row_128
-84.6422136088992,78.1123449468433,-79.6638197907427,51.007829833578,-43.2295542244312,row_129
16.6067453676336,0.514557769766502,40.0404740802328,-11.1342835379772,20.1546989705681,row_130
-28.7445630680661,28.6743732146765,-32.0300448065598,22.694310291852,-15.8562110461528,row_131
-19.7013357911441,13.3482666570974,-27.4304764191588,10.3008335773746,-18.5567043326416,row_132
-22.13149014485,24.0380875885627,-21.1515267606064,14.6626674584628,-14.7856940346218,row_133
5.8839925192187,6.67305996732264,21.8303891504024,1.38707640246281,10.0784695715253,row_134
-17.2167174109112,17.2152183607537,-19.3282029356391,8.35489504896989,-11.2402191154312,row_135
-12.5923955512845,10.5001933614211,-12.3696200173477,6.31878264392388,-4.16773931857127,row_136
-34.8259202086842,34.3338403151377,-22.4469736851487,15.5653627031176,-11.1176267186281,row_137
-2.17730610733441,-5.67024941236761,-9.03240197549233,-5.34872773032031,-6.89142291227594,row_138
30.9224004463123,-26.0405427415056,17.8326098640854,-8.59298265597621,11.7247441253808,row_139
-31.0048931064002,25.9559324153264,-28.7044127782033,14.9123982823808,-14.0856514067804,row_140
4.28167442692043,-6.90571673853713,0.38718631993072,-2.23395221444328,4.02048152820016,row_141
-6.02357767924408,3.93947785452001,-9.33180221330083,-0.440766135729964,-6.61394281880869,row_142
-14.8636874971649,12.9278462479117,-9.4223229330199,5.9617270039347,-5.40912768102708,row_143
-30.8634744755681,24.5610410392732,-36.0907072401709,24.8472099915984,-12.7862570301633,row_144
-2.59146089086648,-1.86114537595323,-15.5440864828777,2.45688688559785,-5.28778605619911,row_145
-2.84512196046164,-0.416616547993316,-5.27971849622953,0.826791103527266,-1.93987556473161,row_146
-24.3515427814854,23.4552988103611,-23.5660518678418,6.35710705512544,-16.5778618228304,row_147
-15.8071926728686,17.2832052628773,-2.82846443771952,12.7747710854627,2.60640312787738,row_148
-11.0275207308943,19.4153691072629,3.6390371937598,10.6974378512216,7.07867519511839,row_149
-31.3381833846699,32.6750379147951,-37.584699835142,17.1525996963495,-28.5808737620947,row_150
1.81666120441712,2.9537513711741,17.3378162976585,-0.248111589259772,16.2521233595281,row_151
-44.657467517565,38.0012032249548,-29.251126065911,20.5808279211749,-9.33121421123816,row_152
-4.83694968265196,6.48382911003632,4.49549973644831,2.27548931797926,-0.387549030542724,row_153
-4.51479758076565,3.04674547250239,-1.19957219455843,5.39730531336371,3.883353041611,row_154
-0.534297956608648,7.84621092972323,-3.28454443894716,11.1229675778374,1.08141193707187,row_155
24.5378761778556,-27.1054433590815,20.8550043581557,-15.0855023746021,10.6991589115461,row_156
-0.908308521720909,1.9678494585394,10.0362877269909,-1.2519894670217,5.12733563222257,row_157
-6.17546671846767,13.0928982089174,7.54750580948246,6.18179595379254,10.2069879773576,row_158
-12.2359981264297,11.6381297483608,-3.91902166207943,5.16359197642986,-2.45633341070299,row_159
-6.19413695933407,0.524291944702811,-7.94320400311143,-1.86173423099538,-8.09034616772032,row_160
-8.52703747644289,8.27733543582466,-3.28272261629372,1.9561317513757,-2.67218847251563,row_161
-17.809120445744,14.1481646729762,-21.199971444065,10.0118442390244,-10.2611521872038,row_162
-12.011095101168,12.8800859382286,-2.57744386774958,11.0268366390008,-1.67098016659439,row_163
-23.5413286293093,22.7739295403123,-27.3819297352617,14.5943484384778,-15.697054246006,row_164
-32.4642719000068,29.6337951206469,-19.6506013556851,14.643334253687,-10.3018528559981,row_165
-7.57608308427134,3.07163631266942,-9.79602787527194,2.27034563814349,-5.91120163386593,row_166
-19.4329359941282,23.6355848601186,-2.11548759091164,13.052094707913,2.31230841576451,row_167
-28.5833730740397,25.5358375206198,-19.0923328772507,11.3497349836928,-6.94344917738607,row_168
13.1128337585278,-24.0670634275507,-11.2007146260228,-3.98929747766244,-3.80706866301302,row_169
6.35633372027813,-7.59802489129682,-17.9569002174154,0.932297916022593,-12.300726823968,row_170
13.0446462234326,-19.2860334804717,14.245480283412,-14.1922126847898,9.56765814392028,row_172
-33.8953187375311,33.9420018299497,-20.2310900136322,22.7477658967844,-5.90619493782037,row_173
7.00252195655739,-11.599615598212,-13.1756874312077,3.60619394404278,-5.46759121466024,row_174
-13.1412236342282,10.6344959559457,-21.3001151106646,17.5834753796997,-6.71502509011529,row_175
-17.0620286367988,21.8327789217822,-5.06874634969217,8.43751928762144,-1.89553792717271,row_176
-20.1221103061274,17.6113740150057,-17.96998588727,6.38215774421089,-11.233611860025,row_177
17.2715726238464,-22.2385919288004,6.12670870751868,-13.4501164950578,-1.11997531998395,row_178
1.57004733618101,1.0639363778142,5.92191494197722,6.3934171338695,10.2073769758657,row_179
-18.7301597080081,26.2595375633245,-9.70207333537819,13.4635776303028,-2.87857988750564,row_180
