component_01,component_02,component_03,component_04,component_05,component_06,roiName
0.018249885518136,0.0181204035773042,0.0176284391355361,0.0189646083719193,0.0157966026963383,0.0200334982575049,Parcel_229
0.0294997529756705,0.0304886847808387,0.0289145986915652,0.0338767054591342,0.0253894344167298,0.0302605035369095,Parcel_230
0.028387247613903,0.0287097739415528,0.026453764024523,0.0296634873250756,0.0261120590577101,0.0283375019035778,Parcel_231
0.0328207365828635,0.033266777201191,0.0325076971144788,0.0332837137222483,0.0314874677172442,0.0322829751080015,Parcel_232
0.0459593402874291,0.0463381553988868,0.0447223553912569,0.046741120638259,0.042418080780074,0.0439199032663968,Parcel_233
0.0394235174834218,0.0397500979080059,0.0388372752121522,0.0392948305831729,0.0370701066973106,0.0373754099278149,Parcel_234
0.0390314269130058,0.0383277429264329,0.0392368538468456,0.0406835481355269,0.0396851416795486,0.0405715569279351,Parcel_235
0.0264402357141204,0.0263465377562889,0.0262755397547627,0.0303140005761452,0.0230826623270325,0.0307198184943857,Parcel_236
0.0435653912013156,0.044291670185782,0.0433651504113097,0.0447239651692496,0.0420431770274964,0.0456985538531002,Parcel_237
0.0468994217397783,0.0449179427809718,0.0480655263062332,0.04740425898393,0.0462036758740064,0.0479958232799903,Parcel_238
0.0317095615809479,0.0321958433925755,0.0306413201207363,0.0354530560611078,0.0286240251836344,0.0353246694850062,Parcel_239
0.0406882697766474,0.0418918330388176,0.0393950457278092,0.0451616126563119,0.0390301483461131,0.0447626740192947,Parcel_240
0.0432802770625204,0.0456420584447493,0.0398637492505565,0.0451341031813434,0.0407320097651122,0.0435120933937645,Parcel_241
0.0809303205962643,0.081094784713011,0.0771725475856095,0.0814589322572826,0.0747335473638176,0.0809967154819618,Parcel_242
0.027469917522667,0.0274520434865315,0.0292158483056639,0.0288337493221356,0.0278710300349215,0.0294018062615652,Parcel_243
0.0184028045221861,0.0179227415052865,0.0175996943518956,0.0182093737646371,0.0192975331747513,0.0178831910476546,Parcel_244
0.0221126918673864,0.0239418927694332,0.0199185624103351,0.0233981536779489,0.0211429260534791,0.0231129430452135,Parcel_245
0.0265176527941921,0.0273607799833169,0.0262282403328376,0.0270680391237219,0.0266047538759532,0.0279857999399164,Parcel_246
0.0353219150109979,0.0368371978568116,0.0345002762746749,0.0365707876233203,0.0344505274910186,0.0366096917201289,Parcel_247
0.0531143980363316,0.0551938546489683,0.051081286842117,0.0562342082383299,0.050151366073595,0.0538793049925432,Parcel_248
0.0354677484591215,0.0365269126126398,0.0348089322596906,0.0346706866898644,0.0364763073393273,0.0369178739757624,Parcel_249
0.0450193532206801,0.046291378056374,0.0446353497483092,0.0444329865233943,0.0468707136257099,0.0455046614460526,Parcel_250
0.0467518602461515,0.0478646366151999,0.0422781077552748,0.0492997837793724,0.0430850100034316,0.0484592495780424,Parcel_251
0.0434618092373538,0.0437987961802714,0.0392010278865908,0.0437992495627088,0.0389201363510523,0.0464846383823185,Parcel_252
0.0286693687371952,0.0279776313717394,0.0269161632641101,0.0286713165647458,0.0252131725093971,0.0292810166553748,Parcel_253
0.0355905627899194,0.0348949017718122,0.0322150372333269,0.0358030711652235,0.0331377840001488,0.035496261713953,Parcel_254
0.0334020112840155,0.0357652545469207,0.0320314968834447,0.034984619677437,0.0328611249558876,0.0369542060299166,Parcel_255
0.0438522878312865,0.0462507464978668,0.0421158620980482,0.0448406971240379,0.0437609335595716,0.0477047920678363,Parcel_256
0.0477776078918084,0.050576414844379,0.0462178072798145,0.0478028800793752,0.0484443913195598,0.0501170660617169,Parcel_257
0.0394442811750859,0.041089942705478,0.0382536674647522,0.0401919046594863,0.0393224865345621,0.0415910646373372,Parcel_258
0.0304388886905243,0.032282563334233,0.0302380274864665,0.0307283175980463,0.031131858428843,0.0321018377376429,Parcel_259
0.0367168190788773,0.0389836730383631,0.0374071157637191,0.0346277854973836,0.0394833299897265,0.0376918118435869,Parcel_260
0.0211562740374657,0.0219984020046226,0.0214590404776738,0.022085246117344,0.0216476292286453,0.0232919232753898,Parcel_261
0.0248564549150121,0.0262948650488569,0.0247630631725324,0.0266006390155187,0.0264589455321812,0.0271513782156078,Parcel_262
0.0178172041894217,0.0191122693570019,0.016668218421244,0.0181907542360519,0.0194045041553643,0.0203106873087362,Parcel_263
0.0311811803104829,0.0323782695344062,0.0331522528944734,0.0305233276286343,0.0353542239384453,0.0356744999768089,Parcel_264
0.0264339352154547,0.0249526379652436,0.028811469200729,0.0236635568470067,0.0284781264926827,0.026965926371681,Parcel_265
0.0356390076455061,0.0360566766335497,0.037086098483786,0.0333334112218153,0.0375025312279151,0.0367920481006507,Parcel_266
0.0119822370287207,0.0119871055739915,0.0124537908351709,0.0119676689321507,0.0130196034766543,0.0135098412787053,Parcel_267
0.0145171641034199,0.0150961092948972,0.0144336709409718,0.0133849295279431,0.0174821759883059,0.0154852953724407,Parcel_268
0.0153503222784811,0.015636584723153,0.0137554176489455,0.0154036332736527,0.0152202329627066,0.015983349177638,Parcel_269
0.0222306246178367,0.0220982669152233,0.0213268127113564,0.0228991139907276,0.0219650079640698,0.0219204515030552,Parcel_270
0.0238376458138528,0.0226832728678348,0.0232233003821067,0.0238486750101237,0.022620843219879,0.0233483437965559,Parcel_271
0.0229747296389347,0.0226990994362215,0.0226833035447535,0.0239241091937145,0.0231713071106797,0.0215803079839307,Parcel_272
0.0361721643198356,0.0351790244886604,0.037922434737191,0.0336587544915784,0.0370682355087948,0.0376445808611613,Parcel_273
0.0462071230046193,0.0453363716137749,0.0475416426190103,0.0428074454209057,0.0467995989778262,0.0448721855553192,Parcel_274
0.0453062401822745,0.0422612633062924,0.0459299961350247,0.0453484616505941,0.0452064882395433,0.043496666116606,Parcel_275
0.0445785742641739,0.0407072088735401,0.0468248174243874,0.0419052145584331,0.0459784536236517,0.0418049138344752,Parcel_276
0.04179571746657,0.0438297431766577,0.0407765024403467,0.0415522365734003,0.0405802292685371,0.0447138803187007,Parcel_277
0.0434000567178032,0.0446412124941346,0.0423870735039269,0.0437278046073906,0.0434936669674274,0.0442556664716388,Parcel_278
0.0374247573958084,0.0376644121695952,0.0384087999902848,0.0387847670372118,0.0373837128478239,0.0399966009920602,Parcel_279
0.0434476377828984,0.0428245215996998,0.0443464901565271,0.0426128277592967,0.0436478718603315,0.0439114045744746,Parcel_280
0.0305247210784042,0.0305989448271287,0.0308257320083294,0.0320113052797161,0.030750688078784,0.0314359002187771,Parcel_281
0.0276177433878921,0.0266768699981697,0.0280203702462143,0.0278264399097014,0.0247632164958685,0.0270877787563722,Parcel_282
0.0390866179069215,0.0392042326330874,0.039368024723428,0.0393648214812956,0.038108122041273,0.0395465680112264,Parcel_283
0.070327804804333,0.0707235456722635,0.0694362322929477,0.0700168761798482,0.0683235602366101,0.0716270198233817,Parcel_284
0.0356422361501726,0.0338496742648431,0.0366823381685869,0.034759138250941,0.0362495434237759,0.0342346026001515,Parcel_285
0.0471076266473361,0.0447104877931711,0.0485676367701785,0.0430568339830355,0.0473684144535834,0.0455446601915121,Parcel_286
0.0333816071756589,0.0338877622960329,0.033054929329856,0.0322766152298556,0.0314748691013357,0.0316782522858382,Parcel_287
0.0317551005346263,0.0328182747869865,0.0307464765123534,0.0298806092798283,0.031368646392836,0.0289628038480126,Parcel_288
0.0415751630862722,0.0410609275441966,0.0408464395035688,0.0402247980712284,0.0388442249337347,0.0387793988864836,Parcel_289
0.0489796599352159,0.0483910378180967,0.0493423311208034,0.0452177540570825,0.0481573907339602,0.0478131926234524,Parcel_290
0.0384239840049135,0.0364438145212718,0.037579753351751,0.0372579001819497,0.037838653161062,0.0339728357337328,Parcel_291
0.0564907709253411,0.0534884996210909,0.0563321979759507,0.0518965841952691,0.054995011615567,0.0547493087211614,Parcel_292
0.0352563228042693,0.0354416004136744,0.0348155602404003,0.0357850801097238,0.0345819362411397,0.0353026486954247,Parcel_293
0.0402978928803741,0.0402479210610918,0.0406886191243688,0.0411254342297448,0.0391380659393554,0.0396735901250049,Parcel_294
0.0396645008187686,0.040115147884589,0.0398195569779047,0.0399177700531333,0.0391785952014004,0.0414790916363613,Parcel_295
0.0440265716784301,0.0447076801827132,0.0436748188547421,0.0446743194380089,0.0437477421640269,0.0435352014327777,Parcel_296
0.038958525877583,0.0403765797771948,0.0397250473674462,0.0363963862548808,0.0406511034349096,0.0421839987640767,Parcel_297
0.0398930812058883,0.0419511464401413,0.0402156021153325,0.0354952198119901,0.042427759764977,0.0391160195644572,Parcel_298
0.0379964199995844,0.0405433852168667,0.0373548685069631,0.0386769909585121,0.0377683161216683,0.0421273244746886,Parcel_299
0.0331870192546446,0.0344868778844798,0.0333200791308547,0.0315308766415518,0.0348348309348682,0.0341347894032125,Parcel_300
0.0414548929571341,0.0425147016338385,0.0414250213646893,0.0399758547425784,0.0424285503341342,0.0431713912866919,Parcel_301
0.0455354459067471,0.0468478683915,0.0454419481988794,0.0397602268310648,0.0484581597526805,0.0442899038017533,Parcel_302
0.0450904231823023,0.0441498047880433,0.0476171055045184,0.0424382135129274,0.0459299847756918,0.0454188645526846,Parcel_303
0.0462119103822961,0.0451102586410622,0.0486215899631632,0.0425603457185118,0.049482852625727,0.0473689878163046,Parcel_304
0.054070643367353,0.0558514898639407,0.0507851702325085,0.0539736659749455,0.0509395893344687,0.0556155931296984,Parcel_305
0.0457800610538813,0.0461675896283867,0.0442819159107857,0.0478092569642907,0.0426213737808653,0.0444879021408171,Parcel_306
0.0310646186901733,0.0295181406304083,0.0290414617563905,0.0309243596669973,0.0283562714556781,0.0302632163491003,Parcel_307
0.0630346933525063,0.0603055092004084,0.0614216833390699,0.0576263806009255,0.057588316255542,0.0633085859770609,Parcel_308
0.0408760785107295,0.040624424577634,0.0373677460202265,0.0429405430467967,0.0373495543328056,0.0438139343270769,Parcel_309
0.0405076514963897,0.0403098171123204,0.0375704932310631,0.0394722405492104,0.0372811157518773,0.0406857612243557,Parcel_310
0.0332030985649505,0.0305073882801074,0.0342373484434135,0.0336441095513135,0.0342431313607821,0.0322796854866232,Parcel_311
0.0348342268441959,0.0325362249766381,0.0351621639402461,0.0339990628798453,0.0370417427969762,0.033268561359257,Parcel_312
0.0446668182836409,0.0418809143311111,0.0453137741610603,0.0447802041487954,0.0436379866267759,0.04379988891545,Parcel_313
0.0326821408041477,0.0306902219114093,0.0334015349192698,0.0325813578632233,0.0325723607698938,0.0333222060300737,Parcel_314
0.0354793242810227,0.0316971526125704,0.0372807173985102,0.0338496865710491,0.0365532631973783,0.0346184933137982,Parcel_315
0.0396498520953021,0.0360150300168917,0.0413917872461478,0.0367225321084384,0.0397947276015383,0.0393439238583774,Parcel_316
0.0260035714353823,0.0243043459261567,0.0283991829877599,0.0260503502662629,0.0284982016351761,0.0259387914791725,Parcel_317
0.0396306168692111,0.0369989307191156,0.04104030555289,0.0383475393834203,0.0380925987512796,0.0404603868733069,Parcel_318
0.0355063824190666,0.0339673994954735,0.0361980457911061,0.0336592671226485,0.0331019910836223,0.0379757706783979,Parcel_319
0.0461677134493622,0.0459084782839474,0.0424457607218554,0.0437933452497165,0.0443970084525207,0.048120058169954,Parcel_320
0.0335959663544475,0.0340800524194363,0.0328462809592043,0.0316983884003217,0.0353595401091645,0.0369304541266595,Parcel_321
0.0468073332418558,0.0476396779831804,0.0435129694600568,0.0440241555241475,0.0506265730665915,0.0491331071944008,Parcel_322
0.0521221530846036,0.0529177678289409,0.0499812475886928,0.0521742655050822,0.0517149414242607,0.0549614735389117,Parcel_323
0.0638943984230742,0.0620212347216192,0.0646147985637331,0.0611350159210985,0.0644887731680579,0.0646969288662996,Parcel_324
0.0484394175206339,0.0449699113621278,0.0462407790266351,0.0462924268875221,0.0480650619235737,0.042510840018519,Parcel_325
0.0504945668194943,0.0475241780886893,0.0461834701305798,0.0470398794432481,0.0490385531233678,0.0456807155675414,Parcel_326
0.0217845080606395,0.0215576041889492,0.0210498883622616,0.0288797336097044,0.0189737196921951,0.0240878745079965,Parcel_327
0.0143834191301105,0.0127808255234711,0.0154820613950417,0.0193750982474467,0.0104884197826368,0.0170545587262635,Parcel_328
0.0202005210462278,0.0203872858036622,0.0189785434606378,0.0269453986476887,0.0194820801191894,0.0263422560031422,Parcel_329
0.036062230238411,0.0372626738692654,0.0342939268179011,0.0442843498621904,0.0353423440638231,0.0435828974450171,Parcel_330
0.0237009161939829,0.0240463681555418,0.0231619934390299,0.022616054038845,0.0257164393760571,0.0239864135316159,Parcel_331
0.0117669103747135,0.0119753393477159,0.00917971814925153,0.0179993730849447,0.0103984095866539,0.0142323660793947,Parcel_332
0.0486981194122076,0.0503955776731222,0.0493036486062308,0.0519002775871918,0.0467784786159003,0.0522646690474204,Parcel_333
0.04737808926789,0.0490395854332882,0.0461089449860497,0.0509462221283047,0.0476684730308446,0.048631826240781,Parcel_334
0.0354032307533877,0.0385940019357318,0.0338518952512266,0.0400741577974507,0.0313361985371258,0.0383063806623207,Parcel_335
0.0364445087790598,0.0382039597266461,0.0356991384281219,0.0394141949780708,0.0335687349980023,0.0400635108096611,Parcel_336
0.0449777598088735,0.046693973276522,0.0407242336814933,0.0460830270505825,0.0407091725447045,0.0431406612124726,Parcel_337
0.0647200849125803,0.0668000261265722,0.0599125314046229,0.0656270673249262,0.0609196283800656,0.0552741856685774,Parcel_338
0.0525388978910462,0.0528684097248961,0.0540274207016008,0.0469424399517441,0.0570920953424061,0.0486026614146271,Parcel_339
0.0583174777378783,0.0595476385155575,0.0585201077086309,0.0547826954561399,0.0620848890072891,0.0543518782268867,Parcel_340
0.0428148696967154,0.0450154362528801,0.040212213464152,0.0411140996531615,0.0443492461249922,0.0419570617075412,Parcel_341
0.0428922559590785,0.0456861913144256,0.0430074671142185,0.0400002189461114,0.047551619949101,0.0433566339049357,Parcel_342
0.0227037988682859,0.022964592214256,0.0245040330241439,0.0224666245925567,0.0249112576937564,0.0254932729723908,Parcel_343
0.0238229186167726,0.0236197613354951,0.0235837276287444,0.0243049523667177,0.0258960597576699,0.022936299546706,Parcel_344
0.0298610451436548,0.0325144138714384,0.0268980916447823,0.0313388529084635,0.0277431605032779,0.0311749213953118,Parcel_345
0.0508752536089576,0.0540014995719663,0.048425477211426,0.0556242453999877,0.0491791688002905,0.0529442266021341,Parcel_346
0.0596938652787015,0.0626761364500163,0.0571552328144455,0.0609626482758133,0.0576758147727991,0.0606435319918853,Parcel_347
0.0558230617484863,0.0587179503867744,0.0543104936486237,0.0612602842519581,0.0530692497488226,0.0588255736772826,Parcel_348
0.0295653872786769,0.0298441038665809,0.0294060794830294,0.0299393707940633,0.0280922408789821,0.0301762459551257,Parcel_349
0.036250222267725,0.0370885439465613,0.0343838952458419,0.0373701844221779,0.0343310572398788,0.0356230684542761,Parcel_350
0.0304512870135416,0.0328414912252204,0.0306388486594653,0.0314682658374881,0.0307030410716158,0.033019944415612,Parcel_351
0.0377910123085624,0.0395267709741066,0.0368284232674145,0.0342839677233619,0.0426441800441058,0.0387227797902764,Parcel_352
0.019907035190235,0.0195667175255553,0.0204909424248479,0.0179055984243951,0.0226961637463845,0.0205049096633558,Parcel_353
0.0221042701854105,0.023496193198847,0.0227290135676226,0.0204921630847713,0.0246821049765475,0.0219312685728747,Parcel_354
0.0202326331743329,0.021831948457086,0.0205562192198605,0.0214119258829585,0.0197509113571008,0.0215505743790126,Parcel_355
0.0289157181762697,0.0290202823828658,0.0291194315878507,0.032672725873849,0.0282860424609499,0.0278979899388992,Parcel_356
0.0555776352417824,0.0571328340963735,0.0514098688373274,0.0573864580991894,0.0522074146366725,0.0547339035874705,Parcel_357
0.0745824167821726,0.0763226537601995,0.0681981078457143,0.0712624438032055,0.0748858446313591,0.0675509581356942,Parcel_358
0.0583150388946823,0.0591912799141096,0.0554999589242452,0.06039483883012,0.0603698970229065,0.0585627214187126,Parcel_359
0.0764999775338572,0.0762782258405007,0.0740406908967965,0.078129930730805,0.0805769017197506,0.0762072244635112,Parcel_360
0.035043846457282,0.034579307815847,0.0375404039986414,0.033879739760996,0.0341970497986629,0.0342106791960144,Parcel_361
0.0305685650673259,0.0290316283594318,0.0341321683830518,0.0292989399759114,0.0293942081140174,0.0294570964535043,Parcel_362
0.0419950535658032,0.0432253806350932,0.041617127142595,0.0445457126203603,0.035434403729458,0.0433345395847497,Parcel_363
0.0411254905427858,0.0430691690600887,0.038590002953264,0.0442634690807761,0.0360589083032586,0.0426774435825329,Parcel_364
0.0646754012723365,0.0651577408985778,0.0641169019666338,0.0681802017258983,0.0579423155571754,0.0625741612107818,Parcel_365
0.0600265270398804,0.0602146374344577,0.0599279485890801,0.0622441496483719,0.0556797382292496,0.057877544338033,Parcel_366
0.031716756444118,0.0309036471694604,0.0321749700496953,0.0337674184377263,0.0297816322758234,0.0318136120612767,Parcel_367
0.0478391298925334,0.0470940724329787,0.0478704551934033,0.0514753525091434,0.0431990710897219,0.0453685088387054,Parcel_368
0.0435229576178233,0.0453392867986166,0.0428249277096921,0.0478520542166618,0.0380023004595859,0.0462362017250942,Parcel_369
0.0430589579666392,0.0449981004490432,0.0414419765656811,0.0462040613225754,0.0409363568879598,0.0458163198500941,Parcel_370
0.0292181978022819,0.0270627795474488,0.0296301542646716,0.031086978241587,0.0276785182033495,0.0284316217274959,Parcel_371
0.0335764725554007,0.0331622919863958,0.0328274603134712,0.0376573920686032,0.0350790293197006,0.0363103165469601,Parcel_372
0.0410033732970012,0.0429975560271748,0.0392095020638799,0.0429139599955332,0.0372636110755846,0.0424174354152304,Parcel_373
0.0301106569728496,0.0308280336035091,0.028920340213743,0.0312211576097367,0.0280435871654533,0.0299364255279086,Parcel_374
0.0113248692724344,0.0118075775610259,0.00987025381768231,0.012547149444326,0.0101734776902203,0.0102611515396298,Parcel_375
0.0220564132947329,0.0216912114499512,0.0228999074361871,0.022877714845078,0.0223519948397699,0.0222339979094398,Parcel_376
0.0369689922641642,0.0383508962129537,0.0331321087836245,0.0397728399115695,0.0392231436457936,0.0352558091020566,Parcel_377
0.0380897845870753,0.0392834729368791,0.0355285935714902,0.0433198033936389,0.037054959643239,0.0360788263733342,Parcel_378
-0.00225782270513005,-0.00324623221211663,-0.00276113626704834,-0.0038978164996105,0.00086249342926981,-0.00421324351914149,Parcel_379
-0.00432924437561313,-0.00605384626863578,-0.00177501566595518,0.000424081795032575,-0.0069779311089695,-0.00249698786885746,Parcel_380
0.0135400081947476,0.0131058834689232,0.014181485307101,0.0127767869841584,0.0123960329553543,0.0129126851790919,Parcel_381
0.00642981435392567,0.00506989622253973,0.00856379414751243,0.00476825636248943,0.00813481393412536,0.00619635576925939,Parcel_382
0.0528268037332265,0.051665878577602,0.0547429121947447,0.0549667308203818,0.0539414159846596,0.0498364780666958,Parcel_383
0.0871804741264393,0.086587186500735,0.092445980888744,0.0925067285700891,0.0873997329252916,0.0926682262751242,Parcel_384
0.0398368415847878,0.0392614632428257,0.0369978338249572,0.03522814117331,0.0428693275346244,0.0364915236833511,Parcel_385
0.0312723725041793,0.0301401086641993,0.0334920232168937,0.0307105587118942,0.0327047893234691,0.0304181274481353,Parcel_386
0.0278521407099938,0.0268260250204504,0.0300172096043643,0.0268802157088161,0.0295230947925511,0.0274178461345734,Parcel_387
0.0373657325869672,0.0371043080205562,0.0372049428114061,0.0378250867276166,0.0382820462917466,0.0364270588576269,Parcel_388
0.0369019165478488,0.03641425160318,0.0361988761583248,0.0366334456401487,0.0376391223603698,0.0348037947087644,Parcel_389
0.0467084167299174,0.0446138639095016,0.0492270585334496,0.0431602570342104,0.049244114950365,0.0439532090798839,Parcel_390
0.0444562062308154,0.0413603768879379,0.0466226037399722,0.0395749071527104,0.0481870740889012,0.0389852513744139,Parcel_391
0.0461973253980722,0.0440167669499725,0.0471739981902101,0.0437357472410215,0.047436894213912,0.0421360970787211,Parcel_392
0.0302446202248369,0.0273145042573142,0.0352116180327061,0.0227078330120931,0.0369437310523956,0.0280833675728477,Parcel_393
0.0838348090128086,0.0704637946107557,0.101852003927401,0.0629983985303355,0.0951516498355796,0.0665569254364658,Parcel_394
0.0263486629261609,0.0228192100884271,0.0309081086548446,0.0200062506622258,0.0323202415493833,0.0228881117715386,Parcel_395
0.0257389116777775,0.0241952134970952,0.0282450387934971,0.0212319132438216,0.029488818802896,0.024678829262198,Parcel_396
0.0501513882130171,0.0457165203915606,0.0523692691450017,0.0430817025547482,0.0562951013291623,0.0394256615774129,Parcel_397
0.0236702408445771,0.0213327362373494,0.0267003475046868,0.0194586111923162,0.02755619296118,0.0215042637473763,Parcel_398
0.0279706292530963,0.0262074098313077,0.0303697285469092,0.0256179101536092,0.0290847509002827,0.0270495779660318,Parcel_399
0.0324505335875769,0.0313541623383251,0.0310073728290535,0.0311574182877206,0.0346023552699475,0.0261847730403155,Parcel_400
0.027854763942286,0.025916750011044,0.0300302194020943,0.0252136929349493,0.0299259309029398,0.0250004551925046,Parcel_401
0.0278684119913017,0.0262525080285894,0.030927981560503,0.0255343553413178,0.0300499758232821,0.0271049649971397,Parcel_402
0.0406039584991353,0.0385949876561793,0.0414681805093995,0.0391788533996068,0.0423518404605127,0.0357187602061257,Parcel_403
0.0289400907870943,0.0270813407860727,0.0318774708778889,0.0267112000730817,0.0316624259987896,0.0278851231717615,Parcel_404
0.0189561585122381,0.0174926614286296,0.021259073247991,0.0172836606141597,0.0209152688844859,0.0183234203269832,Parcel_405
0.0360495939904339,0.034216840915162,0.0367635856669315,0.0346947440897755,0.0366734242726168,0.0308624929622978,Parcel_406
0.030505542308358,0.0292571623082286,0.0325027735092762,0.0286992664588268,0.0338897821799855,0.0294512283041027,Parcel_407
0.0304698709638143,0.0290716495048758,0.032777252904384,0.0279595886002132,0.0320959997753915,0.0297703626045935,Parcel_408
0.045268320148253,0.0454932969472914,0.0424249200548709,0.0467758358716288,0.0443370857478679,0.0442565507872771,Parcel_409
0.0389238495674985,0.0371307939932937,0.0410523540582869,0.036749848270382,0.0419922191752469,0.0385146608445999,Parcel_410
0.037751610365945,0.035218314048158,0.0429232290137866,0.0331081264667016,0.0432311648785432,0.0342625289825454,Parcel_411
0.0215201363886945,0.0218608783919088,0.0183391903811652,0.0207118139267483,0.0211546316001552,0.022653744755972,Parcel_412
0.0430965009211793,0.0392515909827337,0.0472868927305565,0.0373598051164835,0.0486573400621225,0.0353980302287492,Parcel_413
0.0243013944615325,0.0254362553547578,0.023934078774014,0.024500730413932,0.0246736353893006,0.0255779696633339,Parcel_414
0.021005810335706,0.0219668490043763,0.0213416827003907,0.0220125599018466,0.0206174636909395,0.0216249511502631,Parcel_415
0.023906848160925,0.024381348619211,0.0212461800251612,0.0243074249406968,0.0231454396630573,0.0236423014136357,Parcel_416
0.02572569382212,0.0291724512790975,0.0224915299382001,0.0262252465122379,0.0251837555096026,0.0290476842005623,Parcel_417
0.0166764938211861,0.0102229721260619,0.0282695067044278,0.0170098076455428,0.0144703928307722,0.0181644975449349,Parcel_418
0.0261054230724501,0.0277310883207347,0.0255457120727275,0.0260523954836802,0.0277559848503034,0.0317026325159741,Parcel_419
0.0408616952261812,0.0406087839299531,0.0428038427270818,0.0407493885549256,0.0403120152767661,0.0415071077814732,Parcel_420
0.0388246108914398,0.0399548283965299,0.0356276720167886,0.0422884800386597,0.0376033674971031,0.0361169954471523,Parcel_421
0.0653696559610454,0.0652253342821954,0.0610033576173267,0.0681814271304547,0.0619482018431405,0.0616776416203949,Parcel_422
0.0476763542082465,0.047083784196029,0.0485412072198765,0.04755931864241,0.0443831383620151,0.0463252047751498,Parcel_423
0.0490987143464942,0.0473195443282446,0.0490277702216408,0.0523624198209694,0.0454124713690991,0.0476412361300058,Parcel_424
0.0624556938510294,0.0615898664612007,0.0653508271141883,0.061514393902295,0.0624521948274456,0.0629851437938371,Parcel_425
0.0430064613914081,0.0366671848805566,0.0476579595512932,0.040217949368468,0.0468735155636717,0.0362433844648706,Parcel_426
0.0556267503337762,0.0562649494266431,0.058215137276455,0.0503472040384618,0.059399230372337,0.0563034028098996,Parcel_427
0.0542349538148287,0.0543287107681689,0.0559254796003839,0.0544819010414479,0.0527310791605836,0.0528347168880256,Parcel_428
0.0526858953848862,0.0535577774444522,0.0514656299104424,0.0520426912106913,0.0505680079610958,0.0526308360973768,Parcel_429
0.0488706911483845,0.0482791014066762,0.0505622973208976,0.046637485148022,0.0499961445097855,0.0445068995016323,Parcel_430
0.0464031693076138,0.040745045256687,0.0504607818990678,0.0450732098874576,0.0458619026092217,0.0400492317237886,Parcel_431
0.0687690250912822,0.0699938871228086,0.0695900928721841,0.0709037557514932,0.0687374391112196,0.0718098819104277,Parcel_432
0.0716767425326396,0.0648861752551864,0.0749246851620351,0.0612620716314983,0.0745054136444266,0.0653518296200943,Parcel_433
0.0571359448815866,0.0559169150806819,0.062415691856641,0.0478297766684957,0.0592012204111417,0.0525864128034936,Parcel_434
0.0961354960240788,0.0973002772956186,0.0966139150655908,0.101096620421663,0.0951776787342249,0.0985879468714783,Parcel_435
0.0234044344015025,0.0234829342086019,0.02272064595396,0.0242642217515482,0.025093040996907,0.0230970310012288,Parcel_436
0.0648266169452834,0.0635276845325649,0.0650231199584836,0.0673558961728838,0.0638336717137755,0.0638471191527067,Parcel_437
0.0353800852467905,0.0337886873053647,0.0377163243134627,0.0356422624766048,0.0344294482892692,0.0353510094094228,Parcel_438
0.0529695991424647,0.0493086270010116,0.0554707985687729,0.0534289557323396,0.0534668781764027,0.0522707938485337,Parcel_439
0.0707769880074821,0.0713202121500467,0.0681836901611046,0.0722909146373927,0.0685490634874892,0.0693047038543072,Parcel_440
0.0393534480427893,0.0387692642341503,0.0417214386153055,0.040487278827455,0.0388479352539664,0.0399016587989225,Parcel_441
0.0323864204606361,0.0316606535387418,0.0368549501811396,0.032085431373159,0.0332279391466393,0.0327398037297381,Parcel_442
0.0335437381436664,0.0350924108146202,0.0348684759775146,0.0327824820361246,0.0353154034705641,0.035511244550412,Parcel_443
0.0373221338379921,0.0362437502091878,0.0418835116283887,0.0360136042370896,0.0377796150709809,0.038746087443831,Parcel_444
0.0387038910445388,0.037267731984192,0.0421283843906773,0.0351506276770497,0.0413572945342911,0.0381308002384992,Parcel_445
0.0515826150041438,0.0528459294395116,0.0545566391891443,0.0511880009305138,0.0527167078234412,0.0535748927864779,Parcel_446
0.0411745300209442,0.0405479622085375,0.0429362687594484,0.0412839934285564,0.0414397692429018,0.0415983820145887,Parcel_447
0.0119156786128306,0.010701796441178,0.015730725456803,0.0111817651463216,0.0133683882270597,0.0106524928126403,Parcel_448
0.0194548670874637,0.0196617827194901,0.0188129542659196,0.020532312321326,0.0212446378505609,0.0197483985470568,Parcel_449
0.0615654395652555,0.0596416145548107,0.0661414462882091,0.0676876441758704,0.0583193473143189,0.0618759067149479,Parcel_450
0.0610579225844716,0.0608584255265195,0.0637590328365209,0.0615024830520567,0.0582167969125002,0.0596608982162074,Parcel_451
0.0782167832279037,0.0763210478537671,0.0797506665254399,0.0793320914232003,0.0790140194731878,0.0831936372623671,Parcel_452
0.0649954332294382,0.0650874699464306,0.0639338028467617,0.0710903959737283,0.05847211505712,0.0635273202681565,Parcel_453
0.0522445454965278,0.0470547091185825,0.0595415839308608,0.0528063305419812,0.0486052352255541,0.0535450832922973,Parcel_454
0.0781106753171831,0.076959273729195,0.100662060611982,0.125606543521531,0.059351281886155,0.0960507161059106,Parcel_455
0.0294059795275925,0.0247365296647137,0.0384860172832456,0.0156838995145435,0.0464038352981201,0.0300603629638527,Parcel_456
0.0523804970249792,0.0510991186007047,0.0505739984663884,0.0550117909747385,0.0535235604094134,0.0531823329010322,Parcel_457
0.0339807408788309,0.0348103837513147,0.029914414029891,0.037143456839467,0.027626212004658,0.0363473765276205,Parcel_458
0.040064653677816,0.0374783377662733,0.0397869244161481,0.0376107074072212,0.0390578105333354,0.0349817908645139,Parcel_459
