component_01,component_02,subjectID
-0.23134914837661,1.55706020694018,row_249
-10.9835482906606,8.32739486719564,row_250
-20.5259647871397,16.461313636764,row_251
-3.23880842227505,4.61090834002315,row_252
0.163955751341175,-1.83047908636419,row_253
-3.84520373697075,0.41263318458733,row_254
-22.3908101391619,11.3779495196808,row_255
-16.8150356331083,3.77991496615504,row_256
-20.8576838546558,16.0890763246352,row_257
-4.29195627776973,4.86395656142581,row_258
-4.4850691324607,7.35522066951032,row_259
-11.6772994407023,11.8108280912644,row_260
-21.6093552404536,25.0225624581871,row_261
-11.4339074689461,12.4567019053481,row_262
-11.4158581269456,8.80744410352279,row_264
-11.7558316307049,5.25638978431493,row_265
-12.8206709033685,10.0722539710898,row_266
-5.95248958490277,9.19308995852524,row_267
12.5687339143574,-6.95450303195801,row_268
-7.86675551498122,5.69035068866549,row_269
-10.2494221779591,13.8276125795775,row_270
-9.06181321881913,3.45290537275393,row_271
3.66622210280502,-5.29700078340109,row_272
-1.71271003496844,4.49614524216204,row_273
-9.71796915139287,12.097886162896,row_274
3.90925360788996,-6.73046950924336,row_275
-17.4739781347789,10.6468716586674,row_276
-18.4710378865108,13.3323702851936,row_277
14.7704487619221,-10.5458745742426,row_278
-13.1955092961058,10.7306053585569,row_279
-10.5745517514145,7.00742283867245,row_280
-0.283238321158175,-0.385273525463041,row_281
-2.87724697786065,-6.88853085944466,row_282
1.03332125025404,-2.72981199199265,row_283
-14.4341239412359,18.4946738220111,row_284
12.5155302306147,-21.2014510921054,row_285
-1.69080589692629,2.78495412859402,row_286
-0.723664719503743,2.78488788030186,row_287
-7.98716117653604,5.41123006056472,row_288
-17.4101854755474,12.271985915598,row_289
-2.17220861552362,3.7685110471258,row_290
8.80464278948033,-12.9809777645903,row_291
9.55731547543616,-8.939567195245,row_292
-9.86805253162775,12.7365778710205,row_293
4.81905714624321,-4.94340464545732,row_294
-13.2340043445517,8.89344734359025,row_295
2.21109453582255,-3.81552073447575,row_296
-0.622492253494848,4.53482350178769,row_297
1.16807692072438,1.09409034129005,row_298
-0.552326066380081,3.82550684358945,row_299
-2.84461922787818,0.504668784404925,row_300
