component_01,component_02,component_03,component_04,component_05,component_06,subjectID
-54.1869876947465,-35.9636059826916,-23.9868006036657,-21.8949461540711,19.1988963490078,14.1661553921399,row_049
-38.6352936690425,-24.0847766241767,-16.9105120746574,-12.9904312446785,15.8283832612552,11.9220224864956,row_050
-98.86574392283,-72.949271847648,-36.8731160970007,-30.8215388395984,44.0901618172063,32.00433926983,row_051
-31.7281148220994,-27.5254059386169,-8.82207950940782,-22.6129251141981,4.14943550498422,15.3126157088318,row_052
-50.7556727879602,-46.3037010308622,-10.3557148430011,-28.3462915360526,13.143870475912,19.9930023565563,row_053
-24.6542165053914,-26.4662463342415,-0.453998906058314,-11.2718786402078,8.50451953794233,9.75652016381244,row_054
7.6085266833063,6.52636441866417,7.83423457801344,6.83227216601348,1.3696636336491,-3.35621886405434,row_055
-29.797904738541,10.338988818115,-32.8671484631732,-0.194312821474628,26.5762312030812,3.26147276195659,row_056
-22.6769837883377,-56.622504431973,12.8515158227697,-16.3743470614342,3.40430753976477,15.2956260104854,row_057
6.45938454796779,-7.50793650428755,11.6730712466376,-2.09977116391825,-2.0112449997631,-0.69592172936627,row_058
-82.4189272309884,-76.4419668083461,-18.89748061528,-35.8074139394119,31.3371796207303,26.9023278426644,row_059
9.45181049802335,11.7912022829187,-0.266054909395923,12.0650334468707,1.3001699369692,-0.334364059376783,row_060
-100.054693499916,-69.2977566818153,-41.6994726163892,-46.9368587194455,23.4184378913934,30.072589794948,row_061
11.9483708678581,-0.763700090753822,11.0966003142116,4.77361146384374,-7.55674649238316,-4.08179697698288,row_062
-26.6535983389362,-25.8139707567601,-2.92631716374837,-3.98234467667173,17.5856259621265,11.0524388218427,row_063
-25.5961582589966,-19.8046015908917,-7.31097820779481,-15.4215136602857,7.11221589201874,9.70416428481675,row_064
-43.7724805424514,-17.2663519869136,-27.9595419680318,-18.1582659303047,14.0603101590643,14.2596616559065,row_065
-23.3333462739783,-4.1559962072243,-14.6196290686709,-5.36882302733094,8.35848930974752,8.03533821802623,row_066
22.5982907786246,-3.49588272382702,24.1223726721692,2.07913038939757,-8.84570170944809,-5.9125639334401,row_067
-29.1370322845313,-35.315549434758,-2.12025673703642,-14.3101420494204,6.36355737611434,5.02171182293959,row_068
6.61500847941576,10.368894734034,3.5729894181728,-3.34725362698744,-11.2562266957464,-8.06665960299049,row_069
-44.9750497184098,-34.2371643402981,-14.877597489076,-14.7384323338627,18.5977232420993,16.8969733220261,row_070
-69.1666331071788,-33.9061083345925,-37.6017354983629,-28.6347618621178,19.0660333892397,24.2317174534504,row_071
-24.9410196565001,-2.85087245716863,-21.3999167151233,-5.88849492051888,7.66625782075173,6.47059108154665,row_072
-44.4651180441581,-34.9472944341357,-15.0862499672293,-18.5401956454216,18.7947745056403,14.884996946037,row_073
-12.8081521135566,-10.9133702488723,-3.90344402679975,-10.0313031921041,2.32380902634613,6.38483690896736,row_074
0.862128096745185,9.73158685407849,-7.7325712153806,4.05086608308682,0.593714716546658,0.0837187985261517,row_075
-99.9301381158894,-70.655681250131,-35.5446499497572,-43.7542752036534,30.0522229249441,36.3863043987756,row_076
-3.85988053860966,-26.8810732990005,14.9778245510069,-5.55228318100662,2.37064717116606,0.320348864329422,row_077
-14.6314763117945,-21.1214746769047,3.17641685447897,-14.9991009096419,-1.80203406286491,7.5712346674472,row_078
-35.5487385173859,-15.4374653686127,-30.4453023549049,-11.1447411997241,11.1317487486375,15.9469395094175,row_079
-24.3223713662491,-34.7918871303698,8.30927306125409,-8.37326091742013,6.41018137324455,6.11944269722021,row_080
-17.3289832120721,-14.2638331063756,-0.47756062375734,4.97153466267132,20.5143607120678,2.50182116642188,row_081
-67.6810739768992,-40.4307019190508,-30.6736970913741,-21.4948660237777,28.3188327152931,19.2356895921589,row_082
-46.4438586270364,-31.5828469175328,-21.6769036155996,-14.5323302221811,22.2095020247792,20.6156699969208,row_083
-2.42512268818603,1.2096835072813,-6.13304775659907,-5.28750848940853,-4.31583318048083,1.31669874681452,row_084
-25.0110748898996,-32.6674892393301,-1.53830564794489,-15.9930332110385,10.569165588409,15.9830659435149,row_085
